match,week,team,opponent,Created,Point,Our score at pull,Opponent's score at pull,Started on offense?,Scored?,Possessions,Passes,Turnovers,Thrower errors,Receiver errors,Defensive blocks,Opposition errors,Secondary assist,Assist,Goal
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:28,32,17,14,1,0,1,3,1,1,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:29,33,17,15,1,0,1,2,1,1,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:33,34,17,16,1,0,2,7,1,1,0,1,0,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:11:16,1,0,0,0,1,2,9,1,1,0,0,2,55 Courtney Walbe,21 Sarah Mondschein,14 Jessica Hendrickson
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:14:23,2,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:15:58,3,1,1,1,1,4,28,3,2,1,2,1,53 Emma Piorier,04 Erica Baken,28 Emma Peaslee
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:23:36,4,2,1,0,1,4,9,3,1,3,3,1,05 Steph Rupp,44 Sarah Meckstroth,07 Danielle Byers
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:31:10,5,3,1,0,0,1,4,1,1,1,0,1,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:33:35,6,3,2,1,1,1,4,0,0,0,0,0,03 Makella Daley,02 Steph Wood,07 Danielle Byers
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:36:20,7,4,2,0,1,1,9,0,0,0,0,1,01 Amelia Zdechlik,55 Courtney Walbe,10 Jane Koch
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:39:12,8,5,2,0,1,1,5,0,0,0,1,0,45 Emery Otapalik,00 Alicia Carr,33 Julia Hill
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:41:36,9,6,2,0,1,4,24,3,3,1,0,4,28 Emma Peaslee,02 Steph Wood,04 Erica Baken
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:49:06,10,7,2,0,1,1,3,0,0,0,0,1,00 Alicia Carr,21 Sarah Mondschein,49 Elly Fireside-Ostergaard
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:51:03,11,8,2,0,1,1,6,0,0,0,1,0,11 Rachel Johnson,10 Jane Koch,02 Steph Wood
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:53:16,12,9,2,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:54:49,13,9,3,1,1,1,14,0,0,0,0,0,03 Makella Daley,05 Steph Rupp,44 Sarah Meckstroth
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:57:16,14,10,3,0,1,1,2,0,0,0,1,0,11 Rachel Johnson,21 Sarah Mondschein,14 Jessica Hendrickson
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 15:59:24,15,11,3,0,0,2,16,2,2,0,2,0,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 16:08:26,16,11,4,1,1,1,7,0,0,0,0,0,53 Emma Piorier,03 Makella Daley,28 Emma Peaslee
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 16:10:28,17,12,4,0,1,1,5,0,0,0,0,1,00 Alicia Carr,33 Julia Hill,49 Elly Fireside-Ostergaard
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 16:13:56,18,13,4,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 16:15:41,19,13,5,1,1,1,5,0,0,0,0,0,53 Emma Piorier,44 Sarah Meckstroth,53 Emma Piorier
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 16:16:50,20,14,5,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 16:18:32,21,14,6,1,1,3,15,2,2,0,0,2,04 Erica Baken,07 Danielle Byers,53 Emma Piorier
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 16:22:13,22,15,6,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 16:23:34,23,15,7,1,0,1,2,1,1,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 16:25:53,24,15,8,1,0,1,8,1,1,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 16:28:20,25,15,9,1,1,1,9,0,0,0,0,0,03 Makella Daley,04 Erica Baken,44 Sarah Meckstroth
MKE @ MINN,Week 5,MINN,MKE,2024-05-06 16:30:41,26,16,9,0,1,1,11,0,0,0,1,0,14 Jessica Hendrickson,10 Jane Koch,21 Sarah Mondschein
MKE @ MINN,Week 5,MINN,MKE,2024-05-07 15:04:10,27,17,9,0,1,1,4,0,0,0,0,1,15 Chelsea Semper,02 Steph Wood,47 Tori Gray
MKE @ MINN,Week 5,MINN,MKE,2024-05-07 15:07:23,28,18,9,0,1,1,2,0,0,0,0,1,21 Sarah Mondschein,10 Jane Koch,49 Elly Fireside-Ostergaard
MKE @ MINN,Week 5,MINN,MKE,2024-05-07 15:10:26,29,19,9,0,0,2,8,2,2,0,1,1,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-07 15:13:25,30,19,10,1,1,1,2,0,0,0,0,0,03 Makella Daley,04 Erica Baken,44 Sarah Meckstroth
MKE @ MINN,Week 5,MINN,MKE,2024-05-07 15:14:55,31,20,10,0,1,3,17,2,2,1,2,1,21 Sarah Mondschein,11 Rachel Johnson,49 Elly Fireside-Ostergaard
MKE @ MINN,Week 5,MINN,MKE,2024-05-07 15:19:25,32,21,10,0,0,2,8,2,2,1,0,2,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:22:48,1,0,0,1,0,2,5,2,2,0,0,1,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:28:00,2,0,1,1,1,1,5,0,0,0,0,0,52 Erynn Schroeder,27 Steph Bugasch,07 Sydney Stelzer
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:33:12,3,1,1,0,0,3,3,3,2,1,1,2,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:41:16,4,1,2,1,0,4,27,4,4,0,1,2,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:50:49,5,1,3,1,1,2,7,1,1,0,1,0,10 Chelsea Twohig,22 Alex Ballinger,72 Jacqueline Jarik
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:54:03,6,2,3,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:22:55,7,2,4,1,0,1,4,1,1,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:25:41,8,2,5,1,0,1,8,1,1,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:28:26,9,2,6,1,0,4,10,4,3,1,2,1,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:34:12,10,2,7,1,0,1,7,1,0,1,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:36:58,11,2,8,1,0,1,4,1,1,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:38:29,12,2,9,1,1,1,7,0,0,0,0,0,22 Alex Ballinger,72 Jacqueline Jarik,12 Sydney French
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:40:55,13,3,9,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:42:07,14,3,10,1,0,1,5,1,1,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:58:15,15,3,11,1,1,3,19,2,2,0,0,2,27 Steph Bugasch,52 Erynn Schroeder,07 Sydney Stelzer
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:03:19,16,4,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:05:53,17,4,12,1,0,1,2,1,1,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:06:57,18,4,13,1,1,1,10,0,0,0,0,0,32 Mickela Heilicher,20 Madison Lang,21 Annie Shriver
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:09:04,19,5,13,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:11:20,20,5,14,1,1,1,7,0,0,0,0,0,21 Annie Shriver,52 Erynn Schroeder,27 Steph Bugasch
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:13:18,21,6,14,0,0,2,7,2,1,1,1,1,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:17:05,22,6,15,1,1,1,5,0,0,0,0,0,13 Erin Newman,20 Madison Lang,32 Mickela Heilicher
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:18:45,23,7,15,0,1,1,7,0,0,0,1,0,22 Alex Ballinger,47 Penny Wu,10 Chelsea Twohig
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:22:32,24,8,15,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:26:08,25,8,16,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:27:44,26,8,17,1,0,1,4,1,1,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:29:23,27,8,18,1,0,1,1,1,0,1,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:31:32,28,8,19,1,0,1,1,1,1,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:33:49,29,8,20,1,1,3,8,2,2,0,0,2,22 Alex Ballinger,12 Sydney French,10 Chelsea Twohig
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:36:56,30,9,20,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:38:40,31,9,21,1,0,3,14,3,3,0,1,1,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:42:53,32,9,22,1,0,2,5,2,1,2,0,1,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:45:36,33,9,23,1,0,1,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 13:22,1,0,0,0,0,1,12,1,1,0,0,1,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:07,2,0,1,1,1,4,23,3,2,1,2,1,92 Charlotte Wilson,77 Katrina Mcguire,40 Claire Milton
NY @ INDY,Week 5,INDY,NY,5/5/24 19:25,3,1,1,0,0,1,2,1,0,1,0,1,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:31,4,1,2,1,0,1,3,1,1,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:39,5,1,3,1,0,1,3,1,1,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/6/24 22:11,6,1,4,1,1,1,12,0,0,0,0,0,29 Emily Schloneger,04 Rachel Mast,20 Shirley Saunders
NY @ INDY,Week 5,INDY,NY,5/6/24 22:21,7,1,4,2,0,1,1,1,1,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:53,8,2,5,1,1,1,16,0,0,0,0,0,77 Katrina Mcguire,11 Tracey Lo,40 Claire Milton
NY @ INDY,Week 5,INDY,NY,5/5/24 20:02,9,3,5,0,0,1,9,1,1,0,0,1,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:13,10,3,6,1,1,1,4,0,0,0,0,0,18 Laura Gerencser,40 Claire Milton,77 Katrina Mcguire
NY @ INDY,Week 5,INDY,NY,5/5/24 20:16,11,4,6,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:21,12,4,7,1,1,1,19,0,0,0,0,0,18 Laura Gerencser,77 Katrina Mcguire,34 Lauren Kitten
NY @ INDY,Week 5,INDY,NY,5/5/24 20:28,13,5,7,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:33,14,5,8,1,1,1,7,0,0,0,0,0,34 Lauren Kitten,11 Tracey Lo,24 Abby Swensen
NY @ INDY,Week 5,INDY,NY,5/5/24 20:37,15,6,8,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:41,16,6,9,1,0,1,7,1,1,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:45,17,6,10,1,0,1,1,1,1,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:48,18,6,11,0,1,5,15,4,4,0,3,2,NA,18 Laura Gerencser,11 Tracey Lo
NY @ INDY,Week 5,INDY,NY,5/5/24 21:10,19,7,11,0,1,1,10,0,0,0,0,1,14 Briana Burriss,23 Lili Hobday,33 Jalyn Baumgartner
NY @ INDY,Week 5,INDY,NY,5/5/24 21:16,20,8,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:19,21,8,12,1,1,1,4,0,0,0,0,0,11 Tracey Lo,40 Claire Milton,77 Katrina Mcguire
NY @ INDY,Week 5,INDY,NY,5/5/24 21:23,22,9,12,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:25,23,9,13,1,0,2,8,2,2,0,0,1,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:31,24,9,14,1,0,1,4,1,1,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:36,25,9,15,1,0,2,6,2,2,0,0,1,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:42,26,9,16,1,1,1,15,0,0,0,0,0,02 Maketa Mattimore,06 Risa Umeno,03 Mary Timmons
NY @ INDY,Week 5,INDY,NY,5/5/24 21:50,27,10,16,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:53,28,10,17,1,0,1,3,1,1,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:55,29,10,18,1,0,1,3,1,0,1,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 22:00,30,10,19,1,1,1,5,0,0,0,0,0,04 Rachel Mast,24 Abby Swensen,20 Shirley Saunders
NY @ INDY,Week 5,INDY,NY,5/5/24 22:03,31,11,19,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 22:06,32,11,20,1,0,1,4,1,1,0,0,0,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 22:09,33,11,21,1,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 11:19,1,0,0,1,1,2,15,1,1,0,0,1,31 Eli Presberg,20 Yina Cartagena,00 Genny De Jesus
NY @ INDY,Week 5,NY,INDY,5/9/2024 11:49,2,1,0,0,0,3,13,3,3,0,0,3,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 11:56,3,1,1,1,1,2,7,1,0,1,0,1,24 Jolie Krebs,20 Yina Cartagena,31 Eli Presberg
NY @ INDY,Week 5,NY,INDY,5/9/2024 11:59,4,2,1,0,1,1,11,0,0,0,0,1,31 Eli Presberg,09 Cassandra Brown,05 Emily Wang
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:02,5,3,1,0,1,1,13,0,0,0,1,0,09 Cassandra Brown,20 Yina Cartagena,96 Nina Finley
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:06,6,4,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:06,7,4,2,1,1,1,1,0,0,0,0,0,NA,31 Eli Presberg,00 Genny De Jesus
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:06,8,5,2,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:08,9,5,3,1,1,2,10,1,1,0,1,0,24 Jolie Krebs,19 Estelle Ding,24 Jolie Krebs
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:15,10,6,3,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:16,11,6,4,1,1,1,9,0,0,0,0,0,00 Genny De Jesus,20 Yina Cartagena,24 Jolie Krebs
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:18,12,7,4,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:20,13,7,5,1,1,1,12,0,0,0,0,0,31 Eli Presberg,20 Yina Cartagena,00 Genny De Jesus
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:22,14,8,5,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:24,15,8,6,1,1,1,7,0,0,0,0,0,20 Yina Cartagena,02 Jolene Zheng,24 Jolie Krebs
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:25,16,9,6,0,1,1,7,0,0,0,1,0,19 Estelle Ding,24 Jolie Krebs,00 Genny De Jesus
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:27,17,10,6,0,0,1,11,0,0,0,0,1,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:31,18,11,6,1,0,5,30,5,5,0,1,3,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:40,19,11,7,1,0,1,4,1,1,0,0,0,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:42,20,11,8,1,1,1,10,0,0,0,0,0,24 Jolie Krebs,20 Yina Cartagena,31 Eli Presberg
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:43,21,12,8,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:45,22,12,9,1,1,1,7,0,0,0,0,0,20 Yina Cartagena,21 Montana Roberts,00 Genny De Jesus
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:46,23,13,9,0,1,2,16,2,2,1,2,1,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:51,24,14,9,0,1,1,9,0,0,0,1,0,20 Yina Cartagena,09 Cassandra Brown,97 Hannah Glick
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:52,25,15,9,0,1,2,12,1,1,0,1,1,24 Jolie Krebs,00 Genny De Jesus,19 Estelle Ding
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:56,26,16,9,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:58,27,16,10,1,1,1,6,0,0,0,0,0,20 Yina Cartagena,21 Montana Roberts,24 Jolie Krebs
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:59,28,17,10,0,1,1,5,0,0,0,1,0,31 Eli Presberg,24 Jolie Krebs,00 Genny De Jesus
NY @ INDY,Week 5,NY,INDY,5/9/2024 13:00,29,18,10,0,1,1,2,0,0,0,0,1,96 Nina Finley,09 Cassandra Brown,88 Nikki Hair
NY @ INDY,Week 5,NY,INDY,5/9/2024 13:02,30,19,10,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 13:03,31,19,11,1,1,1,9,0,0,0,0,0,02 Jolene Zheng,21 Montana Roberts,00 Genny De Jesus
NY @ INDY,Week 5,NY,INDY,5/9/2024 13:05,32,20,11,0,0,1,3,0,0,0,0,1,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 13:07,33,21,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 09:49:52,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 09:54:31,2,0,1,1,0,1,13,1,1,1,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 09:58:41,3,0,2,1,1,1,9,0,0,0,0,0,71 Wren Vogel,31 Nikki Gilbert,26 Amy Broome
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:04:15,4,1,2,0,0,2,7,2,2,1,0,2,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:10:36,5,1,3,0,0,5,28,5,5,2,2,2,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:28:36,6,1,4,1,1,2,17,1,1,0,0,1,31 Nikki Gilbert,03 Madi Cannon,31 Nikki Gilbert
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:44:00,7,2,4,0,1,1,12,0,0,0,0,1,08 Mindy Radike,19 Vanessa Bacorn,12 Annie Ortiz
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:47:21,8,3,4,1,0,1,13,1,1,0,1,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:56:51,9,3,5,1,0,1,7,1,1,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:59:15,10,3,6,0,0,1,6,1,1,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:04:43,11,3,7,1,0,2,17,2,2,1,1,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:10:43,12,3,8,1,0,1,1,1,1,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:13:21,13,3,9,1,0,1,3,1,0,1,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:15:22,14,3,10,0,1,1,5,0,0,0,1,0,08 Mindy Radike,07 Shiru Liu,19 Vanessa Bacorn
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:23:23,15,4,10,0,0,1,1,1,0,1,0,1,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:26:08,16,4,11,1,0,1,8,1,1,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:28:45,17,4,12,1,0,1,5,1,1,1,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:31:33,18,4,13,0,0,2,16,2,2,0,0,1,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:41:35,19,4,14,1,0,1,11,1,0,1,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:43:29,20,4,15,1,0,1,7,1,0,1,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:46:04,21,4,16,1,0,1,8,1,1,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:49:24,22,4,17,1,0,1,9,1,1,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:51:35,23,4,18,1,1,1,17,0,0,0,0,0,69 Jaime Estes,03 Madi Cannon,69 Jaime Estes
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:02:22,24,5,18,0,0,2,8,2,2,0,1,1,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:09:35,25,5,19,1,1,1,5,0,0,0,0,0,15 Elise Franke,31 Nikki Gilbert,03 Madi Cannon
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:11:16,26,6,19,0,1,1,8,0,0,0,0,1,27 Jocelyn Jessop,81 Mackenzie Bailey,22 Sydney Loughran
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:13:53,27,7,19,0,0,0,0,0,0,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:16:42,28,7,20,1,0,2,18,2,2,0,0,1,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:25:14,29,7,21,1,0,2,8,2,2,0,1,0,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:30:54,30,7,22,1,0,1,7,1,1,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 18:04:23,1,0,0,1,1,1,2,0,0,0,0,0,10 Andrea DeSabato,20 Danielle Walsh,01 Emily Shields
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 18:17:18,2,1,0,0,1,1,8,0,0,0,0,1,05 Lindsay McKenna,04 Raha Mozaffari,05 Lindsay McKenna
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 18:20:26,3,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 18:21:48,4,2,1,1,1,3,23,2,1,1,0,2,03 Rachel Alfano,23 Natalie Bova,01 Emily Shields
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 18:26:51,5,3,1,0,1,5,28,4,3,2,3,2,20 Danielle Walsh,23 Natalie Bova,03 Rachel Alfano
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 18:50:33,7,5,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 19:18:08,8,5,2,1,0,1,5,1,1,0,0,0,NA,NA,NA
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 19:20:24,9,5,3,1,1,2,29,1,1,0,0,1,18 Sumi Onoe,11 Sara Liang,15 Layne Dodge
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 19:28:37,10,6,3,0,1,1,1,0,0,0,0,1,NA,00 Emilie Mohler,05 Lindsay McKenna
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 19:30:21,11,7,3,0,1,1,8,0,0,0,0,1,22 Liz Hart,23 Natalie Bova,03 Rachel Alfano
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 19:34:16,12,8,3,0,1,2,4,1,1,0,1,1,NA,08 Emma Soiles,13 Kat Harper
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 19:37:30,13,9,3,0,1,1,2,0,0,0,0,1,04 Raha Mozaffari,08 Emma Soiles,00 Emilie Mohler
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 19:39:30,14,10,3,0,1,1,5,0,0,0,0,1,05 Lindsay McKenna,04 Raha Mozaffari,00 Emilie Mohler
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 19:41:54,15,11,3,1,0,1,2,1,0,1,0,0,NA,NA,NA
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 19:48:28,16,11,4,1,1,2,8,1,1,0,1,0,20 Danielle Walsh,01 Emily Shields,09 Sarah Hirannet
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 19:50:34,17,12,4,0,1,1,4,0,0,0,0,1,00 Emilie Mohler,08 Emma Soiles,13 Kat Harper
PHL @ ATX,Week 5,PHL,ATX,2024-05-04 19:55:24,18,13,4,0,1,1,7,0,0,0,1,0,04 Raha Mozaffari,00 Emilie Mohler,33 Jana Graham
