match,week,team,opponent,Created,Point,Possession,Started point on offense?,Scored?,Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),Initiator,Passes,Secondary assist,Assist,Goal,Thrower error,Receiver error,Stalled out
DC @ RAL,Week 1,RAL,DC,2024-04-07 21:18:10,15,2,1,0,0.3417191,0.82128984,59 Audrey Lyman,2,NA,NA,NA,03 Grace Conerly,NA,NA
DC @ RAL,Week 1,RAL,DC,2024-04-07 21:20:45,15,3,1,0,0.7631027,0.75213677,59 Audrey Lyman,5,NA,NA,NA,59 Audrey Lyman,NA,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 18:42:26,16,1,1,0,0.6981132,0.5182595,13 Tyler Smith,11,NA,NA,NA,13 Tyler Smith,NA,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 18:45:24,16,2,1,0,0.25786164,0.5710956,90 Qxhna Titcomb,5,NA,NA,NA,90 Qxhna Titcomb,NA,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 18:47:51,17,1,1,0,0.509434,0.56021756,44 Chloe Greene,1,NA,NA,NA,44 Chloe Greene,NA,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 18:51:57,18,1,1,1,0.8113208,0.6060606,03 Grace Conerly,4,03 Grace Conerly,11 Dawn Culton,22 Julia Zwierzynski,NA,NA,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 18:54:25,20,1,1,0,0.2389937,0.49028748,32 Annie Bocko,3,NA,NA,NA,33 Erica Birdsong,32 Annie Bocko,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 18:55:42,20,2,1,1,0.16352202,0.7288267,44 Chloe Greene,11,02 Claire Bidigaire-Curtis,33 Erica Birdsong,45 Caitlin Gross,NA,NA,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 19:01:29,21,1,0,0,0.9748428,0.7373737,03 Grace Conerly,2,NA,NA,NA,17 Emily Przykucki,03 Grace Conerly,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 19:03:45,22,1,1,0,0.6792453,0.5477855,13 Tyler Smith,5,NA,NA,NA,13 Tyler Smith,NA,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 19:06:01,23,1,1,0,0.6687631,0.6938617,32 Annie Bocko,5,NA,NA,NA,32 Annie Bocko,45 Caitlin Gross,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 19:08:03,24,1,1,0,0.35220125,0.6099456,59 Audrey Lyman,10,NA,NA,NA,17 Emily Przykucki,NA,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 19:10:33,24,2,1,0,0.16142558,0.75213677,59 Audrey Lyman,1,NA,NA,NA,59 Audrey Lyman,NA,NA
DC @ RAL,Week 1,RAL,DC,2024-04-14 19:11:50,25,1,1,0,0.48637316,0.63714063,13 Tyler Smith,4,NA,NA,NA,90 Qxhna Titcomb,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 12:59:17,1,1,1,0,0.104166664,0.5685185,17 Kristin Dudley,3,NA,NA,NA,32 Shani Rosenthal,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:01:55,1,2,1,0,0.06111107,0.4722222,18 Laura Gerencser,3,NA,NA,NA,NA,66 Mya Hernandez,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:03:26,1,3,1,1,0.42777774,0.21728395,04 Rachel Mast,1,NA,04 Rachel Mast,32 Shani Rosenthal,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:11:28,3,1,1,1,0.40555555,0.5388889,34 Lauren Kitten,5,40 Claire Milton,66 Mya Hernandez,32 Shani Rosenthal,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:18:15,4,1,0,1,0.26944447,0.55864197,02 Maketa Mattimore,12,59 Maple Adkins-Threats,23 Lili Hobday,14 Briana Burriss,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:24:40,6,1,1,0,0.89166665,0.61975306,11 Tracey Lo,2,NA,NA,NA,34 Lauren Kitten,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:27:09,7,1,1,1,0.4819444,0.5648148,11 Tracey Lo,3,04 Rachel Mast,32 Shani Rosenthal,24 Abby Swensen,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:30:43,8,1,0,0,0.033333335,0.49567902,21 Elizabeth Burkhardt,1,NA,NA,NA,21 Elizabeth Burkhardt,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:32:18,8,2,0,0,0.7652778,0.8228395,06 Risa Umeno,1,NA,NA,NA,06 Risa Umeno,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:34:20,9,1,1,1,0.4569444,0.6154321,11 Tracey Lo,2,11 Tracey Lo,32 Shani Rosenthal,40 Claire Milton,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:38:17,10,1,0,0,0.31111112,0.83271605,02 Maketa Mattimore,6,NA,NA,NA,23 Lili Hobday,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:45:06,11,1,0,0,0.53055555,0.5611111,06 Risa Umeno,3,NA,NA,NA,06 Risa Umeno,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:45:46,11,2,0,0,0.9486111,0.8191358,02 Maketa Mattimore,2,NA,NA,NA,06 Risa Umeno,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:48:14,12,1,1,1,0.75555557,0.6740741,18 Laura Gerencser,5,40 Claire Milton,04 Rachel Mast,24 Abby Swensen,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 13:51:42,13,1,0,1,0.21527773,0.57098764,14 Briana Burriss,12,32 Shani Rosenthal,24 Abby Swensen,11 Tracey Lo,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 14:07:31,14,1,0,0,0.71944445,0.77839506,14 Briana Burriss,2,NA,NA,NA,20 Shirley Saunders,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 14:08:47,15,1,1,0,0.64166665,0.6345679,11 Tracey Lo,6,NA,NA,NA,66 Mya Hernandez,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 14:11:27,15,2,1,1,0.051388867,0.60123456,17 Kristin Dudley,4,29 Emily Schloneger,40 Claire Milton,11 Tracey Lo,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 14:12:54,16,1,0,0,0.9180556,0.5339506,14 Briana Burriss,9,NA,NA,NA,32 Shani Rosenthal,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 14:17:27,17,1,1,1,0.3125,0.6228395,17 Kristin Dudley,7,29 Emily Schloneger,40 Claire Milton,17 Kristin Dudley,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 19:10:52,18,1,0,1,0.975,0.5901235,11 Tracey Lo,5,04 Rachel Mast,24 Abby Swensen,32 Shani Rosenthal,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 19:16:14,20,1,1,0,0.52916664,0.5895062,34 Lauren Kitten,10,NA,NA,NA,NA,34 Lauren Kitten,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 19:19:56,20,2,1,0,0.3430556,0.8518519,17 Kristin Dudley,1,NA,NA,NA,17 Kristin Dudley,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 19:20:31,20,3,1,0,0.33611113,0.7358025,34 Lauren Kitten,1,NA,NA,NA,34 Lauren Kitten,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 19:21:07,20,4,1,0,0.51944447,0.33827162,17 Kristin Dudley,3,NA,NA,NA,NA,04 Rachel Mast,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 19:23:30,20,5,1,0,0.2305556,0.8006173,06 Risa Umeno,2,NA,NA,NA,14 Briana Burriss,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 19:24:51,21,1,1,0,0.0875,0.7185185,17 Kristin Dudley,7,NA,NA,NA,11 Tracey Lo,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 19:26:24,21,2,1,0,0.925,0.73148143,11 Tracey Lo,2,NA,NA,NA,04 Rachel Mast,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 19:27:13,21,3,1,1,0.76805556,0.72037035,11 Tracey Lo,4,40 Claire Milton,29 Emily Schloneger,24 Abby Swensen,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 19:30:15,22,1,0,1,0.36388892,0.8351852,17 Kristin Dudley,11,18 Laura Gerencser,40 Claire Milton,24 Abby Swensen,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 22:18:01,23,1,0,0,0.7402778,0.5240741,06 Risa Umeno,3,NA,NA,NA,23 Lili Hobday,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 22:18:57,23,2,0,0,0.7444445,0.8104938,06 Risa Umeno,12,NA,NA,NA,33 Jalyn Baumgartner,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 22:22:33,24,1,1,1,0.47638887,0.737037,17 Kristin Dudley,5,40 Claire Milton,32 Shani Rosenthal,66 Mya Hernandez,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 22:25:16,25,1,0,0,0.56111115,0.45617285,59 Maple Adkins-Threats,3,NA,NA,NA,NA,33 Jalyn Baumgartner,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 22:27:42,26,1,1,0,0.28888887,0.73086417,34 Lauren Kitten,3,NA,NA,NA,11 Tracey Lo,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 22:30:03,26,2,1,0,0.026388867,0.7339506,21 Elizabeth Burkhardt,4,NA,NA,NA,59 Maple Adkins-Threats,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 22:32:02,27,1,1,1,0.49583334,0.5895062,11 Tracey Lo,8,66 Mya Hernandez,24 Abby Swensen,17 Kristin Dudley,NA,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 22:35:26,28,1,0,0,0.6458333,0.5753086,06 Risa Umeno,3,NA,NA,NA,16 Riely Kuznicki,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 22:36:57,28,2,0,0,0.18333334,0.43888888,02 Maketa Mattimore,1,NA,NA,NA,02 Maketa Mattimore,NA,NA
NASH @ INDY,Week 1,INDY,NASH,2024-04-07 22:38:04,28,3,0,1,0.54861104,0.56790125,23 Lili Hobday,8,34 Lauren Kitten,40 Claire Milton,24 Abby Swensen,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 11:49:27,1,1,0,0,0.22083333,0.65555555,24 Mia Letterie,3,NA,NA,NA,20 Noel Holmes,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 11:51:20,1,2,0,0,0.2555556,0.84876543,24 Mia Letterie,1,NA,NA,NA,24 Mia Letterie,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 11:59:27,2,1,1,1,0.39305553,0.6339506,28 Margie Quinn,16,08 Grace Robinson,28 Margie Quinn,27 Katharine Gilbert,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:08:02,4,1,1,0,0.9152777,0.6030864,16 Emily Branson,1,NA,NA,NA,16 Emily Branson,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:11:40,5,1,1,1,0.41388893,0.6283951,24 Mia Letterie,7,12 Meaghan Creamer,45 Sylvia Brown,06 Micah Roberts,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:16:38,6,1,0,1,0.5847222,0.39382714,11 Jamie Ferrie,10,45 Sylvia Brown,02 Sierra Rimmer,21 Elena Rubino,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:21:23,8,1,1,0,0.34583333,0.55123454,27 Katharine Gilbert,3,NA,NA,NA,22 Rebecca Henley,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:22:18,8,2,1,0,0.6930555,0.8333333,28 Margie Quinn,15,NA,NA,NA,08 Grace Robinson,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:24:44,8,3,1,1,0.1347222,0.50987655,28 Margie Quinn,9,10 Tori Taylor,28 Margie Quinn,10 Tori Taylor,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:28:55,10,1,1,0,0.39861107,0.6407407,28 Margie Quinn,4,NA,NA,NA,10 Tori Taylor,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:30:06,10,2,1,0,0.18333334,0.37160492,27 Katharine Gilbert,3,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:32:39,11,1,1,0,0.4375,0.54135805,27 Katharine Gilbert,17,NA,NA,NA,10 Tori Taylor,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:35:48,11,2,1,0,0.55833334,0.47901234,27 Katharine Gilbert,4,NA,NA,NA,10 Tori Taylor,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:36:55,11,3,1,1,0.12361113,0.57469136,10 Tori Taylor,9,08 Grace Robinson,28 Margie Quinn,16 Emily Branson,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:41:36,13,1,1,0,0.49722227,0.6703704,28 Margie Quinn,7,NA,NA,NA,72 Grace Castro,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:47:58,14,1,1,0,0.24027774,0.65,20 Noel Holmes,19,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:51:40,14,2,1,1,0.35138887,0.19012345,24 Mia Letterie,3,45 Sylvia Brown,24 Mia Letterie,12 Meaghan Creamer,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:53:59,15,1,0,0,0.05138893,0.7197531,02 Sierra Rimmer,5,NA,NA,NA,10 Tori Taylor,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:57:26,16,1,1,0,0.41666666,0.61728394,45 Sylvia Brown,1,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 12:58:51,16,2,1,1,0.21388887,0.59999996,82 Mary Turner,13,20 Noel Holmes,24 Mia Letterie,45 Sylvia Brown,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 15:36:45,19,1,1,1,0.51944447,0.6216049,27 Katharine Gilbert,4,27 Katharine Gilbert,10 Tori Taylor,22 Rebecca Henley,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 15:40:57,20,1,0,0,0.34305555,0.83148146,45 Sylvia Brown,6,NA,NA,NA,25 Nadine Rowen,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 15:43:40,20,2,0,0,0.24305554,0.32407406,25 Nadine Rowen,5,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 15:44:49,20,3,0,0,0.3569444,0.8216049,27 Katharine Gilbert,2,NA,NA,NA,24 Mia Letterie,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 15:45:43,20,4,0,0,0.3597222,0.70987654,20 Noel Holmes,9,NA,NA,NA,NA,16 Emily Branson,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 15:48:30,20,5,0,1,0.16666667,0.27469134,08 Grace Robinson,5,22 Rebecca Henley,24 Mia Letterie,72 Grace Castro,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 15:51:03,21,1,0,0,0.44861114,0.54012346,02 Sierra Rimmer,7,NA,NA,NA,02 Sierra Rimmer,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 15:52:59,21,2,0,0,0.38194448,0.5592593,28 Margie Quinn,4,NA,NA,NA,06 Micah Roberts,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 15:55:19,22,1,1,0,0.9125,0.58518517,27 Katharine Gilbert,13,NA,NA,NA,28 Margie Quinn,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 16:00:43,23,1,1,0,0.37361106,0.6691358,28 Margie Quinn,6,NA,NA,NA,08 Grace Robinson,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 16:02:26,23,2,1,0,0.7972222,0.53518516,27 Katharine Gilbert,4,NA,NA,NA,10 Tori Taylor,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 16:03:43,23,3,1,1,0.9777777,0.545679,16 Emily Branson,12,10 Tori Taylor,16 Emily Branson,28 Margie Quinn,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 16:09:53,25,1,1,0,0.49583334,0.6228395,28 Margie Quinn,6,NA,NA,NA,16 Emily Branson,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 16:11:39,25,2,1,1,0.3194444,0.69814813,27 Katharine Gilbert,5,16 Emily Branson,28 Margie Quinn,10 Tori Taylor,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 16:14:58,26,1,0,0,0.9291667,0.45864198,09 Emma Patterson,6,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 16:17:23,26,2,0,1,0.21111113,0.42283952,16 Emily Branson,5,72 Grace Castro,10 Tori Taylor,27 Katharine Gilbert,NA,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 16:21:28,28,1,1,0,0.5013889,0.56790125,27 Katharine Gilbert,3,NA,NA,NA,16 Emily Branson,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 16:22:29,28,2,1,0,0.031944465,0.61851853,28 Margie Quinn,9,NA,NA,NA,08 Grace Robinson,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 16:24:22,28,3,1,0,0.78888893,0.83641976,27 Katharine Gilbert,3,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ INDY,Week 1,NASH,INDY,2024-04-08 16:26:59,29,1,1,1,0.2444444,0.591358,16 Emily Branson,4,10 Tori Taylor,16 Emily Branson,08 Grace Robinson,NA,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-09 23:04:19,1,1,0,1,0.15836792,0.79625076,01 Quincy Booth,10,05 Megan Jarriel,10 Mia Griner,29 Charlotte Doran,NA,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-09 23:09:35,2,1,0,0,0.24273859,0.8337431,10 Mia Griner,11,NA,NA,NA,44 Jordan Harn,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-09 23:13:27,2,2,0,0,0.017289074,0.46435156,10 Mia Griner,5,NA,NA,NA,45 Jennifer Lin,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-09 23:15:03,3,1,1,0,0.038035963,0.7311002,01 Quincy Booth,5,NA,NA,NA,42 Martha Wilber,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-09 23:17:34,4,1,1,0,0.97441214,0.6862323,54 Liv Ford,7,NA,NA,NA,01 Quincy Booth,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-09 23:19:08,4,2,1,1,0.81811893,0.4317763,10 Mia Griner,4,10 Mia Griner,54 Liv Ford,51 Lilli Popovich,NA,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-09 23:52:41,6,1,1,0,0.0186722,0.64382297,54 Liv Ford,9,NA,NA,NA,08 Dani Ortiz,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-09 23:54:53,6,2,1,0,0.029737206,0.62415487,54 Liv Ford,4,NA,NA,NA,NA,21 Samantha Li,NA
DC @ ATL,Week 10,ATL,DC,2024-06-09 23:58:01,7,1,1,0,0.75449514,0.70405656,10 Mia Griner,4,NA,NA,NA,03 Alex Krueger,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:23:15,8,1,1,0,0.5968188,0.7077443,54 Liv Ford,5,NA,NA,NA,54 Liv Ford,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:24:54,8,2,1,1,0.033886585,0.7483098,54 Liv Ford,2,54 Liv Ford,42 Martha Wilber,01 Quincy Booth,NA,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:30:59,10,1,1,1,0.59405255,0.70467114,08 Dani Ortiz,7,05 Megan Jarriel,54 Liv Ford,08 Dani Ortiz,NA,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:34:27,12,1,1,0,0.16666667,0.78027046,54 Liv Ford,4,NA,NA,NA,10 Mia Griner,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:38:47,13,1,1,0,0.9080221,0.5749846,08 Dani Ortiz,9,NA,NA,NA,08 Dani Ortiz,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:41:59,13,2,1,0,0.30359614,0.5921942,01 Quincy Booth,6,NA,NA,NA,54 Liv Ford,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:43:15,13,3,1,0,0.024204703,0.686847,54 Liv Ford,3,NA,NA,NA,44 Jordan Harn,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:44:24,13,4,1,0,0.7130014,0.77658266,01 Quincy Booth,1,NA,NA,NA,01 Quincy Booth,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:46:40,14,1,1,1,0.21784233,0.7224954,10 Mia Griner,13,10 Mia Griner,08 Dani Ortiz,09 Fiona Cashin,NA,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:49:35,15,1,0,0,0.36860305,0.5485556,10 Mia Griner,1,NA,NA,NA,10 Mia Griner,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:52:10,16,1,1,0,0.5013831,0.66717887,08 Dani Ortiz,11,NA,NA,NA,54 Liv Ford,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:54:52,16,2,1,0,0.917704,0.72311,08 Dani Ortiz,1,NA,NA,NA,08 Dani Ortiz,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:56:41,17,1,1,0,0.98547715,0.6616472,01 Quincy Booth,3,NA,NA,NA,03 Alex Krueger,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 00:58:09,18,1,1,0,0.8582296,0.7489244,21 Samantha Li,9,NA,NA,NA,08 Dani Ortiz,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 01:30:22,19,1,0,1,0.0186722,0.45820528,10 Mia Griner,12,10 Mia Griner,01 Quincy Booth,29 Charlotte Doran,NA,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 01:33:49,20,1,0,0,0.77662516,0.8337431,01 Quincy Booth,7,NA,NA,NA,09 Fiona Cashin,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 01:35:20,21,1,1,1,0.49308437,0.6831592,10 Mia Griner,5,55 Trystan Grzyll,10 Mia Griner,29 Charlotte Doran,NA,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 01:39:06,23,1,1,0,0.9771784,0.5897357,01 Quincy Booth,4,NA,NA,NA,01 Quincy Booth,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 01:41:20,24,1,1,0,0.7033195,0.718193,42 Martha Wilber,10,NA,NA,NA,42 Martha Wilber,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 01:43:11,25,1,1,1,0.9301521,0.64136446,01 Quincy Booth,18,10 Mia Griner,09 Fiona Cashin,01 Quincy Booth,NA,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 01:48:38,27,1,1,0,0.4944675,0.6591887,10 Mia Griner,12,NA,NA,NA,17 Candy Bolte,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 01:52:20,28,1,1,0,0.8900415,0.75937307,27 Therese Doebler,7,NA,NA,NA,26 Morgan Lally,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 02:04:42,29,1,1,0,0.7475795,0.62415487,01 Quincy Booth,6,NA,NA,NA,01 Quincy Booth,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 02:07:28,30,1,1,0,0.4197787,0.627228,10 Mia Griner,11,NA,NA,NA,10 Mia Griner,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 02:08:58,30,2,1,0,0.41562933,0.70036876,51 Lilli Popovich,14,NA,NA,NA,44 Jordan Harn,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 02:12:44,31,1,1,0,0.087828495,0.37031347,31 Caitlin Aycock,1,NA,NA,NA,31 Caitlin Aycock,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 02:15:10,31,2,1,0,0.01175657,0.8362016,42 Martha Wilber,5,NA,NA,NA,08 Dani Ortiz,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 02:17:30,31,3,1,0,0.0186722,0.53626305,01 Quincy Booth,1,NA,NA,NA,NA,42 Martha Wilber,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 02:20:23,32,1,1,0,0.031120332,0.6327597,27 Therese Doebler,7,NA,NA,NA,17 Candy Bolte,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 02:22:24,32,2,1,0,0.928769,0.75937307,08 Dani Ortiz,1,NA,NA,NA,08 Dani Ortiz,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 02:23:52,33,1,1,0,0.48616874,0.6634911,10 Mia Griner,3,NA,NA,NA,05 Elise Erickson,NA,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 02:26:18,34,1,1,0,0.5041494,0.68869084,26 Morgan Lally,6,NA,NA,NA,NA,31 Caitlin Aycock,NA
DC @ ATL,Week 10,ATL,DC,2024-06-10 02:27:54,35,1,1,1,0.49031812,0.5878918,54 Liv Ford,8,44 Jordan Harn,54 Liv Ford,10 Mia Griner,NA,NA,NA
DC @ ATL,Week 10,DC,ATL,2024-06-10 15:34:02,1,1,1,0,0.12916666,0.6345679,36 Carolyn Normile,8,NA,NA,NA,NA,04 Ellen Mueller,NA
DC @ ATL,Week 10,DC,ATL,2024-06-10 15:37:15,2,1,1,0,0.5125,0.7432099,21 Jess Oh,6,NA,NA,NA,NA,33 Amanda Murphy,NA
DC @ ATL,Week 10,DC,ATL,2024-06-10 15:40:42,2,2,1,0,0.49027774,0.7080247,09 Annalise Peters,4,NA,NA,NA,01 Ashleigh Jentilet,NA,NA
DC @ ATL,Week 10,DC,ATL,2024-06-10 15:42:14,2,3,1,1,0.12777774,0.5820988,26 Jessica Sourbeer,3,22 Erin McCann,33 Amanda Murphy,15 Florence Brooks,NA,NA,NA
DC @ ATL,Week 10,DC,ATL,2024-06-10 15:44:35,3,1,0,1,0.24722226,0.6179012,07 Kami Groom,7,13 Sami Smalling,66 Jackie Wang,19 Allie Wallace,NA,NA,NA
DC @ ATL,Week 10,DC,ATL,2024-06-10 15:47:42,4,1,0,0,0.14305553,0.78209877,26 Jessica Sourbeer,1,NA,NA,NA,26 Jessica Sourbeer,NA,NA
DC @ ATL,Week 10,DC,ATL,2024-06-10 15:50:12,5,1,1,1,0.49444446,0.76851857,33 Amanda Murphy,2,33 Amanda Murphy,26 Jessica Sourbeer,01 Ashleigh Jentilet,NA,NA,NA
